pet,mobiliado,metro_proximo,area,quartos,suite,banheiros,aluguel,condominio,iptu,seguro_incendio,taxa_servico,total,cost_per_m2,cluster
1,0,0,26.0,1.0,1,1.0,1940.0,400.0,0.0,25.0,50.0,2415.0,74.62,4
1,0,1,34.0,2.0,0,1.0,1940.0,400.0,40.0,25.0,50.0,2455.0,57.06,4
1,0,1,31.0,2.0,0,1.0,1950.0,400.0,46.0,25.0,50.0,2471.0,62.9,4
1,0,1,31.0,2.0,0,1.0,1950.0,400.0,46.0,25.0,50.0,2471.0,62.9,4
1,0,1,31.0,2.0,0,1.0,1950.0,400.0,46.0,25.0,50.0,2471.0,62.9,4
1,0,1,37.0,2.0,0,1.0,1965.0,340.0,12.0,25.0,50.0,2392.0,53.11,4
1,0,1,37.0,2.0,0,1.0,1965.0,340.0,12.0,25.0,50.0,2392.0,53.11,4
0,0,0,120.0,1.0,1,1.0,1980.0,0.0,0.0,33.0,51.0,2064.0,16.5,4
1,0,1,35.0,2.0,0,1.0,1980.0,500.0,150.0,26.0,51.0,2707.0,56.57,4
1,0,1,35.0,2.0,0,1.0,1980.0,500.0,150.0,26.0,51.0,2707.0,56.57,4
1,0,1,35.0,2.0,0,1.0,1980.0,500.0,150.0,26.0,51.0,2707.0,56.57,4
1,0,0,38.0,2.0,0,1.0,1990.0,300.0,0.0,26.0,51.0,2409.0,52.37,4
1,0,0,38.0,2.0,0,1.0,1990.0,300.0,0.0,26.0,51.0,2409.0,52.37,4
1,0,0,38.0,2.0,0,1.0,1990.0,300.0,0.0,26.0,51.0,2409.0,52.37,4
1,0,0,38.0,2.0,0,1.0,1990.0,300.0,0.0,26.0,51.0,2409.0,52.37,4
1,0,0,38.0,2.0,0,1.0,1990.0,300.0,0.0,26.0,51.0,2409.0,52.37,4
1,0,1,24.0,1.0,0,1.0,1990.0,355.0,0.0,26.0,51.0,2497.0,82.92,4
1,0,0,40.0,1.0,0,1.0,1990.0,220.0,292.0,33.0,51.0,2586.0,49.75,4
1,0,0,190.0,3.0,1,6.0,10000.0,0.0,209.0,166.0,259.0,10634.0,52.63,3
1,0,0,144.0,3.0,1,3.0,10000.0,0.0,261.0,166.0,259.0,10686.0,69.44,3
1,0,0,144.0,3.0,1,3.0,10000.0,0.0,261.0,166.0,259.0,10686.0,69.44,3
1,0,0,200.0,5.0,3,6.0,10000.0,0.0,484.0,166.0,259.0,10909.0,50.0,1
1,0,0,194.0,4.0,3,5.0,10000.0,0.0,667.0,166.0,259.0,11092.0,51.55,1
1,0,0,400.0,4.0,2,5.0,10000.0,0.0,1084.0,166.0,259.0,11509.0,25.0,1
1,0,0,400.0,4.0,2,5.0,10000.0,0.0,1084.0,166.0,259.0,11509.0,25.0,1
1,1,0,300.0,4.0,0,4.0,10000.0,0.0,1242.0,166.0,259.0,11667.0,33.33,1
1,1,0,300.0,4.0,0,4.0,10000.0,0.0,1242.0,166.0,259.0,11667.0,33.33,1
1,1,0,300.0,4.0,0,4.0,10000.0,0.0,1242.0,166.0,259.0,11667.0,33.33,1
1,1,1,90.0,1.0,1,1.0,10000.0,1329.0,63.0,127.0,259.0,11778.0,111.11,3
1,0,1,77.0,2.0,1,2.0,10000.0,1080.0,400.0,127.0,259.0,11866.0,129.87,3
1,0,1,77.0,2.0,1,2.0,10000.0,1080.0,400.0,127.0,259.0,11866.0,129.87,3
1,0,1,77.0,2.0,1,2.0,10000.0,1080.0,400.0,127.0,259.0,11866.0,129.87,3
1,1,0,284.0,4.0,4,5.0,10000.0,793.0,667.0,166.0,259.0,11885.0,35.21,1
1,1,1,78.0,1.0,1,1.0,10000.0,1300.0,400.0,127.0,259.0,12086.0,128.21,3
1,1,1,78.0,1.0,1,1.0,10000.0,1300.0,400.0,127.0,259.0,12086.0,128.21,3
1,0,1,350.0,4.0,4,4.0,10000.0,0.0,1891.0,166.0,259.0,12316.0,28.57,1
0,1,1,66.0,1.0,1,1.0,10000.0,1900.0,320.0,127.0,259.0,12606.0,151.52,3
0,1,1,66.0,1.0,1,1.0,10000.0,1900.0,320.0,127.0,259.0,12606.0,151.52,3
0,1,1,66.0,1.0,1,1.0,10000.0,1900.0,320.0,127.0,259.0,12606.0,151.52,3
1,0,1,81.0,3.0,1,3.0,10000.0,2215.0,67.0,127.0,259.0,12668.0,123.46,3
1,0,1,81.0,3.0,1,3.0,10000.0,2215.0,67.0,127.0,259.0,12668.0,123.46,3
0,0,0,150.0,3.0,3,4.0,10000.0,2300.0,434.0,127.0,259.0,13120.0,66.67,2
1,0,0,233.0,3.0,1,4.0,10000.0,2200.0,667.0,127.0,259.0,13253.0,42.92,3
1,0,0,233.0,3.0,1,4.0,10000.0,2200.0,667.0,127.0,259.0,13253.0,42.92,3
1,1,1,159.0,4.0,3,3.0,10000.0,2600.0,625.0,127.0,259.0,13611.0,62.89,2
1,1,1,159.0,4.0,3,3.0,10000.0,2600.0,625.0,127.0,259.0,13611.0,62.89,2
1,0,1,222.0,3.0,2,5.0,10000.0,2819.0,431.0,127.0,259.0,13636.0,45.05,2
1,0,1,222.0,3.0,2,5.0,10000.0,2819.0,431.0,127.0,259.0,13636.0,45.05,2
1,1,1,125.0,3.0,1,4.0,10000.0,2750.0,975.0,127.0,259.0,14111.0,80.0,2
1,1,1,125.0,3.0,1,4.0,10000.0,2750.0,975.0,127.0,259.0,14111.0,80.0,2
1,0,0,200.0,4.0,1,4.0,10000.0,2911.0,825.0,127.0,259.0,14122.0,50.0,2
1,0,0,250.0,3.0,3,4.0,10000.0,3290.0,817.0,127.0,259.0,14493.0,40.0,2
0,1,0,331.0,3.0,1,5.0,10103.0,0.0,1265.0,168.0,261.0,11797.0,30.52,1
0,1,0,331.0,3.0,1,5.0,10103.0,0.0,1265.0,168.0,261.0,11797.0,30.52,1
0,1,1,565.0,4.0,1,3.0,10130.0,0.0,1834.0,168.0,262.0,12394.0,17.93,1
1,0,1,400.0,5.0,1,6.0,10200.0,0.0,69.0,169.0,264.0,10702.0,25.5,1
1,0,1,400.0,5.0,1,6.0,10200.0,0.0,69.0,169.0,264.0,10702.0,25.5,1
1,0,0,134.0,1.0,0,2.0,10200.0,1500.0,575.0,130.0,264.0,12669.0,76.12,3
1,0,0,134.0,1.0,0,2.0,10200.0,1500.0,575.0,130.0,264.0,12669.0,76.12,3
1,0,0,134.0,1.0,0,2.0,10200.0,1500.0,575.0,130.0,264.0,12669.0,76.12,3
1,0,1,206.0,3.0,1,4.0,10310.0,0.0,1310.0,171.0,267.0,12058.0,50.05,3
0,1,0,190.0,3.0,3,5.0,10400.0,1850.0,959.0,132.0,269.0,13610.0,54.74,2
0,1,0,190.0,3.0,3,5.0,10400.0,1850.0,959.0,132.0,269.0,13610.0,54.74,2
0,1,0,190.0,3.0,3,5.0,10400.0,1850.0,959.0,132.0,269.0,13610.0,54.74,2
1,0,0,136.0,2.0,2,4.0,10400.0,3269.0,960.0,132.0,269.0,15030.0,76.47,2
1,0,1,315.0,3.0,1,5.0,10500.0,0.0,0.0,174.0,271.0,10945.0,33.33,3
1,0,1,191.0,5.0,5,5.0,10500.0,0.0,1021.0,174.0,271.0,11966.0,54.97,1
0,0,0,380.0,7.0,5,7.0,10500.0,0.0,1059.0,174.0,271.0,12004.0,27.63,1
1,1,0,450.0,4.0,2,5.0,10500.0,0.0,1239.0,174.0,271.0,12184.0,23.33,1
1,1,0,450.0,4.0,2,5.0,10500.0,0.0,1239.0,174.0,271.0,12184.0,23.33,1
1,0,0,550.0,2.0,0,3.0,10500.0,0.0,1479.0,134.0,271.0,12384.0,19.09,1
1,0,0,500.0,4.0,2,5.0,10500.0,0.0,1460.0,174.0,271.0,12405.0,21.0,1
1,1,0,280.0,4.0,2,5.0,10500.0,0.0,1497.0,174.0,271.0,12442.0,37.5,1
1,1,0,280.0,4.0,2,5.0,10500.0,0.0,1497.0,174.0,271.0,12442.0,37.5,1
0,0,1,142.0,4.0,3,5.0,10500.0,1200.0,495.0,134.0,271.0,12600.0,73.94,3
1,0,1,152.0,2.0,2,3.0,10500.0,1876.0,634.0,134.0,271.0,13415.0,69.08,3
1,0,1,152.0,2.0,2,3.0,10500.0,1876.0,634.0,134.0,271.0,13415.0,69.08,3
1,0,1,130.0,3.0,3,4.0,10500.0,2000.0,542.0,134.0,271.0,13447.0,80.77,2
1,0,1,400.0,3.0,3,5.0,10560.0,0.0,2083.0,175.0,273.0,13091.0,26.4,1
1,0,1,280.0,3.0,1,3.0,10610.0,0.0,1033.0,176.0,274.0,12093.0,37.89,3
1,1,1,460.0,4.0,1,4.0,10850.0,0.0,0.0,180.0,281.0,11311.0,23.59,1
1,1,1,79.0,2.0,1,2.0,10850.0,1300.0,312.0,138.0,281.0,12881.0,137.34,3
1,1,1,66.0,1.0,1,2.0,10940.0,1300.0,375.0,139.0,283.0,13037.0,165.76,3
0,0,1,290.0,3.0,1,1.0,11000.0,0.0,834.0,182.0,284.0,12300.0,37.93,3
1,0,1,220.0,4.0,4,4.0,11000.0,0.0,840.0,182.0,284.0,12306.0,50.0,1
1,0,1,220.0,4.0,4,4.0,11000.0,0.0,840.0,182.0,284.0,12306.0,50.0,1
1,0,1,220.0,4.0,4,4.0,11000.0,0.0,840.0,182.0,284.0,12306.0,50.0,1
1,0,1,850.0,4.0,1,5.0,11000.0,0.0,1334.0,182.0,284.0,12800.0,12.94,1
1,1,1,68.0,2.0,1,2.0,11000.0,1200.0,668.0,140.0,284.0,13292.0,161.76,3
1,1,1,68.0,2.0,1,2.0,11000.0,1200.0,668.0,140.0,284.0,13292.0,161.76,3
1,1,1,68.0,2.0,1,2.0,11000.0,1200.0,668.0,140.0,284.0,13292.0,161.76,3
1,0,1,90.0,2.0,1,3.0,11000.0,1781.0,417.0,140.0,284.0,13622.0,122.22,3
0,0,1,300.0,4.0,2,5.0,11000.0,0.0,2627.0,182.0,284.0,14093.0,36.67,1
1,1,0,181.0,3.0,3,4.0,11000.0,2280.0,739.0,140.0,284.0,14443.0,60.77,2
0,0,0,130.0,3.0,2,2.0,11000.0,2470.0,1043.0,140.0,284.0,14937.0,84.62,2
0,0,0,130.0,3.0,2,2.0,11000.0,2470.0,1043.0,140.0,284.0,14937.0,84.62,2
1,0,0,400.0,4.0,4,5.0,11250.0,0.0,417.0,187.0,292.0,11854.0,28.12,1
1,0,1,380.0,7.0,1,3.0,11250.0,0.0,598.0,187.0,225.0,12260.0,29.61,1
1,0,1,380.0,7.0,1,3.0,11250.0,0.0,598.0,187.0,225.0,12260.0,29.61,1
1,0,0,390.0,4.0,1,4.0,11250.0,0.0,916.0,187.0,291.0,12644.0,28.85,1
0,0,1,57.0,1.0,1,2.0,11250.0,1200.0,0.0,143.0,291.0,12951.0,197.37,3
1,1,1,309.0,3.0,1,2.0,11250.0,0.0,1290.0,187.0,291.0,13018.0,36.41,1
1,1,1,309.0,3.0,1,2.0,11250.0,0.0,1290.0,187.0,291.0,13018.0,36.41,1
1,0,0,762.0,5.0,1,5.0,11250.0,0.0,2174.0,187.0,292.0,13611.0,14.76,1
1,0,0,762.0,5.0,1,5.0,11250.0,0.0,2174.0,187.0,292.0,13611.0,14.76,1
1,0,1,150.0,3.0,1,2.0,11250.0,1780.0,780.0,143.0,291.0,14244.0,75.0,3
0,0,0,310.0,3.0,3,5.0,11250.0,1900.0,825.0,187.0,291.0,14453.0,36.29,2
1,1,0,99.0,2.0,2,3.0,11420.0,1940.0,625.0,145.0,295.0,14425.0,115.35,2
1,1,0,99.0,2.0,2,3.0,11420.0,1940.0,625.0,145.0,295.0,14425.0,115.35,2
1,1,1,85.0,2.0,2,2.0,11500.0,850.0,23.0,146.0,297.0,12816.0,135.29,3
1,1,1,85.0,2.0,2,2.0,11500.0,850.0,23.0,146.0,297.0,12816.0,135.29,3
1,1,1,85.0,2.0,2,2.0,11500.0,850.0,23.0,146.0,297.0,12816.0,135.29,3
1,0,0,400.0,5.0,1,4.0,11500.0,0.0,1100.0,191.0,297.0,13088.0,28.75,1
1,0,1,86.0,2.0,2,2.0,11500.0,1405.0,0.0,146.0,297.0,13348.0,133.72,3
1,0,1,86.0,2.0,2,2.0,11500.0,1405.0,0.0,146.0,297.0,13348.0,133.72,3
1,0,1,86.0,2.0,2,2.0,11500.0,1405.0,0.0,146.0,297.0,13348.0,133.72,3
1,0,1,114.0,3.0,1,2.0,11500.0,1800.0,500.0,146.0,297.0,14243.0,100.88,3
1,0,0,170.0,4.0,3,4.0,11500.0,2500.0,559.0,146.0,297.0,15002.0,67.65,2
1,1,1,246.0,2.0,2,5.0,11500.0,3100.0,1425.0,146.0,297.0,16468.0,46.75,2
1,0,1,160.0,3.0,2,5.0,11600.0,0.0,500.0,192.0,300.0,12592.0,72.5,3
1,0,1,160.0,3.0,2,5.0,11600.0,0.0,500.0,192.0,300.0,12592.0,72.5,3
1,0,1,266.0,3.0,1,3.0,11600.0,0.0,633.0,192.0,300.0,12725.0,43.61,3
1,0,0,352.0,4.0,1,6.0,11720.0,0.0,1667.0,194.0,303.0,13884.0,33.3,1
1,0,1,400.0,5.0,2,5.0,11900.0,0.0,1334.0,197.0,308.0,13739.0,29.75,1
1,0,1,400.0,5.0,2,5.0,11900.0,0.0,1334.0,197.0,308.0,13739.0,29.75,1
1,0,1,400.0,5.0,2,5.0,11900.0,0.0,1334.0,197.0,308.0,13739.0,29.75,1
1,1,1,115.0,2.0,2,3.0,11900.0,1550.0,417.0,151.0,308.0,14326.0,103.48,2
1,0,1,300.0,3.0,3,4.0,12000.0,0.0,425.0,199.0,310.0,12934.0,40.0,1
0,0,1,240.0,2.0,0,2.0,12000.0,0.0,834.0,199.0,311.0,13033.0,50.0,3
1,0,1,330.0,4.0,1,3.0,12000.0,0.0,1284.0,199.0,310.0,13793.0,36.36,1
1,0,1,330.0,4.0,1,3.0,12000.0,0.0,1284.0,199.0,310.0,13793.0,36.36,1
1,0,1,330.0,4.0,1,3.0,12000.0,0.0,1284.0,199.0,310.0,13793.0,36.36,1
1,1,1,66.0,2.0,1,2.0,12000.0,1400.0,406.0,153.0,310.0,14269.0,181.82,3
1,1,1,140.0,2.0,2,2.0,12000.0,1500.0,330.0,153.0,310.0,14293.0,85.71,3
1,1,1,96.0,2.0,2,2.0,12000.0,2016.0,375.0,153.0,310.0,14854.0,125.0,2
1,1,1,96.0,2.0,2,2.0,12000.0,2016.0,375.0,153.0,310.0,14854.0,125.0,2
0,1,0,170.0,3.0,3,5.0,12000.0,2507.0,577.0,153.0,310.0,15547.0,70.59,2
1,1,0,700.0,5.0,3,6.0,12000.0,0.0,3631.0,199.0,310.0,16140.0,17.14,1
1,1,0,700.0,5.0,3,6.0,12000.0,0.0,3631.0,199.0,310.0,16140.0,17.14,1
0,0,0,500.0,4.0,2,5.0,12071.0,0.0,2317.0,200.0,312.0,14900.0,24.14,1
1,0,1,298.0,4.0,2,4.0,12150.0,4300.0,417.0,154.0,314.0,17335.0,40.77,2
1,0,0,270.0,3.0,1,3.0,12190.0,0.0,500.0,202.0,315.0,13207.0,45.15,3
1,0,0,370.0,4.0,3,3.0,12190.0,0.0,2134.0,202.0,315.0,14841.0,32.95,1
1,1,0,127.0,2.0,2,2.0,12200.0,3400.0,1180.0,155.0,315.0,17250.0,96.06,2
1,1,0,127.0,2.0,2,2.0,12200.0,3400.0,1180.0,155.0,315.0,17250.0,96.06,2
1,1,0,127.0,2.0,2,2.0,12200.0,3400.0,1180.0,155.0,315.0,17250.0,96.06,2
1,0,1,468.0,5.0,5,8.0,12352.0,0.0,1666.0,205.0,319.0,14542.0,26.39,1
1,0,0,530.0,5.0,2,10.0,12375.0,0.0,2209.0,205.0,320.0,15109.0,23.35,1
1,0,0,275.0,4.0,4,6.0,12500.0,0.0,795.0,207.0,323.0,13825.0,45.45,1
1,0,1,160.0,2.0,2,2.0,12500.0,0.0,959.0,159.0,323.0,13941.0,78.12,3
1,1,1,300.0,4.0,2,5.0,12500.0,0.0,1360.0,207.0,323.0,14390.0,41.67,1
1,1,1,400.0,3.0,1,3.0,12500.0,0.0,1900.0,207.0,323.0,14930.0,31.25,1
1,0,0,440.0,5.0,4,5.0,12500.0,0.0,2084.0,207.0,323.0,15114.0,28.41,1
1,1,1,111.0,3.0,1,2.0,12500.0,1700.0,524.0,159.0,323.0,15206.0,112.61,2
1,1,1,111.0,3.0,1,2.0,12500.0,1700.0,524.0,159.0,323.0,15206.0,112.61,2
1,1,1,136.0,4.0,1,2.0,12500.0,1800.0,737.0,159.0,323.0,15519.0,91.91,2
1,0,1,242.0,3.0,0,2.0,12500.0,2471.0,637.0,159.0,323.0,16090.0,51.65,2
1,0,1,600.0,4.0,4,8.0,12526.0,0.0,1272.0,208.0,324.0,14330.0,20.88,1
1,0,1,274.0,3.0,3,6.0,12750.0,3600.0,1699.0,162.0,330.0,18541.0,46.53,2
1,0,0,292.0,4.0,4,5.0,12800.0,0.0,450.0,212.0,331.0,13793.0,43.84,1
0,1,0,111.0,2.0,2,3.0,12900.0,900.0,273.0,164.0,334.0,14571.0,116.22,2
1,1,1,88.0,2.0,1,2.0,12990.0,1390.0,480.0,165.0,336.0,15361.0,147.61,2
1,1,1,88.0,2.0,1,2.0,12990.0,1390.0,480.0,165.0,336.0,15361.0,147.61,2
1,1,1,88.0,2.0,1,2.0,12990.0,1390.0,480.0,165.0,336.0,15361.0,147.61,2
1,1,1,88.0,2.0,1,2.0,12990.0,1390.0,480.0,165.0,336.0,15361.0,147.61,2
1,1,1,70.0,2.0,0,1.0,13000.0,1250.0,559.0,165.0,336.0,15310.0,185.71,3
0,0,1,121.0,2.0,2,3.0,13000.0,1166.0,823.0,165.0,336.0,15490.0,107.44,2
0,0,1,121.0,2.0,2,3.0,13000.0,1166.0,823.0,165.0,336.0,15490.0,107.44,2
1,0,1,121.0,2.0,2,3.0,13000.0,1166.0,823.0,165.0,336.0,15490.0,107.44,2
1,1,1,180.0,3.0,1,2.0,13000.0,1800.0,549.0,165.0,336.0,15850.0,72.22,2
0,1,1,420.0,6.0,1,2.0,13000.0,0.0,2834.0,215.0,336.0,16385.0,30.95,1
0,1,1,420.0,6.0,1,2.0,13000.0,0.0,2834.0,215.0,336.0,16385.0,30.95,1
0,1,1,420.0,6.0,1,2.0,13000.0,0.0,2834.0,215.0,336.0,16385.0,30.95,1
1,0,0,557.0,6.0,2,5.0,13000.0,0.0,3238.0,215.0,336.0,16789.0,23.34,1
1,0,0,557.0,6.0,2,5.0,13000.0,0.0,3238.0,215.0,336.0,16789.0,23.34,1
1,0,0,557.0,6.0,2,5.0,13000.0,0.0,3238.0,215.0,336.0,16789.0,23.34,1
1,1,1,100.0,3.0,1,2.0,13150.0,1250.0,667.0,167.0,340.0,15574.0,131.5,2
1,1,1,100.0,3.0,1,2.0,13150.0,1250.0,667.0,167.0,340.0,15574.0,131.5,2
1,1,1,100.0,3.0,1,2.0,13150.0,1250.0,667.0,167.0,340.0,15574.0,131.5,2
1,1,1,100.0,3.0,1,2.0,13150.0,1250.0,667.0,167.0,340.0,15574.0,131.5,2
1,0,1,246.0,3.0,3,3.0,13200.0,0.0,780.0,219.0,341.0,14540.0,53.66,1
1,0,1,246.0,3.0,3,3.0,13200.0,0.0,780.0,219.0,341.0,14540.0,53.66,1
1,1,1,250.0,5.0,4,5.0,13492.0,0.0,834.0,224.0,349.0,14899.0,53.97,1
1,1,1,250.0,5.0,4,5.0,13492.0,0.0,834.0,224.0,349.0,14899.0,53.97,1
1,1,1,250.0,5.0,4,5.0,13492.0,0.0,834.0,224.0,349.0,14899.0,53.97,1
1,0,1,416.0,3.0,1,3.0,13500.0,0.0,1250.0,224.0,349.0,15323.0,32.45,1
1,0,1,300.0,4.0,4,8.0,13500.0,0.0,1348.0,224.0,349.0,15421.0,45.0,1
1,0,0,306.0,4.0,1,4.0,13500.0,0.0,1867.0,224.0,349.0,15940.0,44.12,1
1,0,0,306.0,4.0,1,4.0,13500.0,0.0,1867.0,224.0,349.0,15940.0,44.12,1
1,0,0,306.0,4.0,1,4.0,13500.0,0.0,1867.0,224.0,349.0,15940.0,44.12,1
1,0,1,350.0,3.0,2,3.0,13500.0,0.0,2167.0,224.0,349.0,16240.0,38.57,1
1,0,1,350.0,3.0,2,3.0,13500.0,0.0,2167.0,224.0,349.0,16240.0,38.57,1
1,0,1,350.0,3.0,2,3.0,13500.0,0.0,2167.0,224.0,349.0,16240.0,38.57,1
1,0,1,350.0,3.0,2,3.0,13500.0,0.0,2167.0,224.0,349.0,16240.0,38.57,1
1,0,1,400.0,4.0,2,3.0,13810.0,0.0,3230.0,229.0,357.0,17626.0,34.52,1
1,1,1,891.0,5.0,5,5.0,13900.0,0.0,3801.0,230.0,360.0,18291.0,15.6,1
1,1,1,891.0,5.0,5,5.0,13900.0,0.0,3801.0,230.0,360.0,18291.0,15.6,1
1,1,1,891.0,5.0,5,5.0,13900.0,0.0,3801.0,230.0,360.0,18291.0,15.6,1
1,0,1,188.0,3.0,1,3.0,14000.0,0.0,700.0,232.0,362.0,15294.0,74.47,1
1,0,0,200.0,4.0,1,4.0,14000.0,0.0,834.0,232.0,362.0,15428.0,70.0,1
1,0,0,200.0,4.0,1,4.0,14000.0,0.0,834.0,232.0,362.0,15428.0,70.0,1
1,0,0,200.0,4.0,1,4.0,14000.0,0.0,834.0,232.0,362.0,15428.0,70.0,1
1,0,1,250.0,3.0,0,1.0,14000.0,0.0,1278.0,232.0,362.0,15872.0,56.0,1
1,0,1,250.0,3.0,0,1.0,14000.0,0.0,1278.0,232.0,362.0,15872.0,56.0,1
1,0,0,1000.0,4.0,2,5.0,14000.0,0.0,1315.0,232.0,362.0,15909.0,14.0,1
1,1,1,380.0,5.0,5,6.0,14000.0,0.0,1917.0,232.0,362.0,16511.0,36.84,1
1,0,1,350.0,5.0,5,6.0,14000.0,620.0,1508.0,232.0,362.0,16722.0,40.0,1
1,0,0,350.0,4.0,3,6.0,14000.0,0.0,2250.0,232.0,362.0,16844.0,40.0,1
1,0,0,350.0,4.0,3,6.0,14000.0,0.0,2250.0,232.0,362.0,16844.0,40.0,1
1,0,0,350.0,4.0,3,6.0,14000.0,0.0,2250.0,232.0,362.0,16844.0,40.0,1
1,1,0,411.0,4.0,2,6.0,14000.0,0.0,2475.0,232.0,362.0,17069.0,34.06,1
1,1,0,411.0,4.0,2,6.0,14000.0,0.0,2475.0,232.0,362.0,17069.0,34.06,1
1,1,0,411.0,4.0,2,6.0,14000.0,0.0,2475.0,232.0,362.0,17069.0,34.06,1
1,0,0,400.0,4.0,2,4.0,14250.0,0.0,4084.0,236.0,369.0,18939.0,35.62,1
1,0,0,400.0,4.0,2,4.0,14250.0,0.0,4084.0,236.0,369.0,18939.0,35.62,1
1,0,0,400.0,4.0,2,4.0,14250.0,0.0,4084.0,236.0,369.0,18939.0,35.62,1
0,0,1,157.0,4.0,2,3.0,14500.0,1550.0,500.0,184.0,375.0,17109.0,92.36,2
0,0,1,323.0,4.0,2,3.0,14500.0,1600.0,807.0,184.0,375.0,17466.0,44.89,2
0,0,1,130.0,3.0,3,4.0,14500.0,1850.0,798.0,184.0,375.0,17707.0,111.54,2
1,0,0,540.0,4.0,2,6.0,14500.0,2600.0,834.0,184.0,375.0,18493.0,26.85,1
1,0,1,126.0,3.0,3,3.0,14900.0,2122.0,484.0,189.0,385.0,18080.0,118.25,2
1,0,1,126.0,3.0,3,3.0,14900.0,2122.0,484.0,189.0,385.0,18080.0,118.25,2
0,1,1,280.0,2.0,2,3.0,14990.0,2623.0,664.0,190.0,388.0,18855.0,53.54,2
0,1,1,280.0,2.0,2,3.0,14990.0,2623.0,664.0,190.0,388.0,18855.0,53.54,2
0,0,0,135.0,5.0,0,5.0,15000.0,0.0,350.0,249.0,388.0,15987.0,111.11,1
0,0,0,135.0,5.0,0,5.0,15000.0,0.0,350.0,249.0,388.0,15987.0,111.11,1
0,0,0,135.0,5.0,0,5.0,15000.0,0.0,350.0,249.0,388.0,15987.0,111.11,1
1,1,1,300.0,7.0,0,7.0,15000.0,0.0,584.0,249.0,388.0,16221.0,50.0,1
1,1,1,300.0,7.0,0,7.0,15000.0,0.0,584.0,249.0,388.0,16221.0,50.0,1
1,0,0,390.0,5.0,1,4.0,15000.0,0.0,584.0,249.0,388.0,16221.0,38.46,1
1,0,1,500.0,4.0,0,2.0,15000.0,0.0,725.0,249.0,388.0,16362.0,30.0,1
1,0,1,500.0,4.0,0,2.0,15000.0,0.0,725.0,249.0,388.0,16362.0,30.0,1
1,0,1,300.0,3.0,1,4.0,15000.0,0.0,833.0,249.0,388.0,16470.0,50.0,1
1,0,1,300.0,3.0,1,4.0,15000.0,0.0,833.0,249.0,388.0,16470.0,50.0,1
1,0,1,300.0,3.0,1,4.0,15000.0,0.0,833.0,249.0,388.0,16470.0,50.0,1
1,0,1,126.0,3.0,0,3.0,15000.0,1250.0,80.0,191.0,388.0,16909.0,119.05,2
1,0,1,500.0,7.0,0,9.0,15000.0,0.0,1339.0,249.0,388.0,16976.0,30.0,1
1,0,1,462.0,4.0,2,5.0,15000.0,0.0,1488.0,249.0,388.0,17125.0,32.47,1
1,0,1,462.0,4.0,2,5.0,15000.0,0.0,1488.0,249.0,388.0,17125.0,32.47,1
1,0,0,355.0,4.0,4,6.0,15000.0,0.0,1581.0,249.0,388.0,17218.0,42.25,1
1,0,0,316.0,4.0,2,4.0,15000.0,0.0,1667.0,249.0,388.0,17304.0,47.47,1
1,0,0,316.0,4.0,2,4.0,15000.0,0.0,1667.0,249.0,388.0,17304.0,47.47,1
1,0,0,316.0,4.0,2,4.0,15000.0,0.0,1667.0,249.0,388.0,17304.0,47.47,1
1,0,0,450.0,3.0,3,4.0,15000.0,0.0,1859.0,249.0,388.0,17496.0,33.33,1
1,0,0,450.0,3.0,3,4.0,15000.0,0.0,1859.0,249.0,388.0,17496.0,33.33,1
1,0,0,450.0,3.0,3,4.0,15000.0,0.0,1859.0,249.0,388.0,17496.0,33.33,1
1,1,1,500.0,5.0,5,6.0,15000.0,0.0,2000.0,249.0,388.0,17637.0,30.0,1
0,0,0,420.0,4.0,4,4.0,15000.0,0.0,2417.0,249.0,389.0,17666.0,35.71,1
0,0,0,420.0,4.0,4,4.0,15000.0,0.0,2417.0,249.0,389.0,17666.0,35.71,1
0,0,0,420.0,4.0,4,4.0,15000.0,0.0,2417.0,249.0,389.0,17666.0,35.71,1
1,1,0,350.0,5.0,1,3.0,15000.0,0.0,2084.0,249.0,388.0,17721.0,42.86,1
1,1,0,350.0,5.0,1,3.0,15000.0,0.0,2084.0,249.0,388.0,17721.0,42.86,1
1,0,1,350.0,5.0,5,7.0,15000.0,620.0,1507.0,249.0,388.0,17764.0,42.86,1
1,0,1,120.0,1.0,1,2.0,15000.0,1690.0,599.0,191.0,388.0,17868.0,125.0,2
1,0,1,120.0,1.0,1,2.0,15000.0,1690.0,599.0,191.0,388.0,17868.0,125.0,2
1,0,1,120.0,1.0,1,2.0,15000.0,1690.0,599.0,191.0,388.0,17868.0,125.0,2
1,0,1,120.0,1.0,1,2.0,15000.0,1690.0,599.0,191.0,388.0,17868.0,125.0,2
1,0,0,483.0,4.0,4,6.0,15000.0,0.0,2250.0,249.0,388.0,17887.0,31.06,1
1,1,1,660.0,4.0,4,9.0,15000.0,0.0,2250.0,249.0,388.0,17887.0,22.73,1
1,0,0,483.0,4.0,4,6.0,15000.0,0.0,2250.0,249.0,388.0,17887.0,31.06,1
1,0,0,530.0,5.0,3,5.0,15000.0,0.0,2417.0,249.0,388.0,18054.0,28.3,1
1,0,0,530.0,5.0,3,5.0,15000.0,0.0,2417.0,249.0,388.0,18054.0,28.3,1
1,0,0,530.0,5.0,3,5.0,15000.0,0.0,2417.0,249.0,388.0,18054.0,28.3,1
